Year	EW(m)	NS(m)	UD(m)
2005.02603	-0.05918	0.17024	0.00232
2005.02877	-0.05911	0.16934	-0.00021
2005.03151	-0.05982	0.16955	0.00116
2005.03425	-0.05953	0.17158	0.00054
2005.03699	-0.05963	0.17113	0.00513
2005.03973	-0.05907	0.17141	0.00533
2005.04247	-0.0592	0.17061	0.00474
2005.04521	-0.06001	0.1721	0.00386
2005.04795	-0.05995	0.1719	0.00055
2005.05068	-0.05883	0.17071	-0.00099
2005.05342	-0.05918	0.17131	-0.00032
2005.05616	-0.06018	0.17146	0.00073
2005.0589	-0.06	0.17167	0.00419
2005.06164	-0.05861	0.17163	0.00686
2005.06438	-0.0595	0.1717	0.00114
2005.06712	-0.0597	0.17207	0.00537
2005.06986	-0.05994	0.17212	0.00752
2005.0726	-0.0596	0.17181	0.01052
2005.07534	-0.06013	0.17251	0.00733
2005.07808	-0.05949	0.17213	0.00505
2005.08082	-0.05972	0.17105	0.0052
2005.08356	-0.05973	0.17218	0.01364
2005.0863	-0.05874	0.17153	0.0107
2005.08904	-0.05901	0.17313	0.0047
2005.09178	-0.05895	0.17365	0.00548
2005.09452	-0.05858	0.17415	0.00433
2005.09726	-0.05927	0.17316	0.002
2005.1	-0.06021	0.17342	0.00198
2005.10274	-0.05981	0.17338	-0.00007
2005.10548	-0.05901	0.17245	-0.00217
2005.10822	-0.05948	0.17368	-0.00228
2005.11096	-0.05965	0.17259	-0.00016
2005.1137	-0.05957	0.17286	0.00121
2005.11644	-0.05986	0.17401	0.00199
2005.11918	-0.05944	0.17353	0.0014
2005.12192	-0.05896	0.17477	-0.00003
2005.12466	-0.05905	0.17437	-0.00092
2005.1274	-0.05957	0.17447	0.00048
2005.13014	-0.05961	0.17414	-0.00101
2005.13288	-0.05986	0.17522	-0.00192
2005.13562	-0.06001	0.17309	0.00321
2005.13836	-0.0603	0.17273	0.00565
2005.1411	-0.05962	0.17446	0.00234
2005.14384	-0.05999	0.17622	0.00567
2005.14658	-0.05955	0.17455	0.00412
2005.14932	-0.0605	0.17409	0.0039
2005.15205	-0.06111	0.17461	0.00555
2005.15479	-0.05931	0.17426	0.00356
2005.15753	-0.05969	0.17394	0.00169
2005.16027	-0.06029	0.17417	-0.00012
2005.16301	-0.05997	0.17521	-0.00228
2005.16575	-0.06056	0.17471	-0.00285
2005.16849	-0.06111	0.17389	0.00405
2005.17123	-0.06243	0.17446	0.00291
2005.17397	-0.0614	0.17331	0.00651
2005.17671	-0.06179	0.17423	0.00384
2005.17945	-0.06048	0.17429	0.00253
2005.18219	-0.0603	0.17511	0.00558
2005.18493	-0.05956	0.17414	0.00277
2005.18767	-0.06051	0.17487	0.00354
2005.19041	-0.05965	0.17314	0.00296
2005.19315	-0.06044	0.17428	0.0036
2005.19589	-0.06115	0.17423	0.00564
2005.19863	-0.06197	0.1759	0.00657
2005.20137	-0.06148	0.17598	0.00459
2005.20411	-0.06051	0.17415	0.00589
2005.20685	-0.06153	0.17463	0.00272
2005.20959	-0.06189	0.17532	0.00712
2005.21233	-0.06189	0.17649	0.00612
2005.21507	-0.06088	0.1754	0.00487
2005.21781	-0.06044	0.17503	0.01192
2005.22055	-0.06041	0.17407	0.00435
2005.22329	-0.06137	0.17486	0.00353
2005.22603	-0.06044	0.17327	0.00848
2005.22877	-0.06185	0.1755	0.00717
2005.23151	-0.06168	0.17644	0.00743
2005.23425	-0.06018	0.17531	0.00382
2005.23699	-0.06144	0.17577	0.00592
2005.23973	-0.06108	0.17542	0.00641
2005.24247	-0.0619	0.17562	0.00865
2005.24521	-0.06095	0.17614	0.00668
2005.24795	-0.06168	0.1753	0.00727
2005.25068	-0.06114	0.1757	0.00555
2005.25342	-0.06165	0.17381	0.01001
2005.25616	-0.06282	0.1764	0.01019
2005.2589	-0.06082	0.17511	0.00829
2005.26164	-0.06113	0.17674	0.01064
2005.26438	-0.06194	0.17626	0.00813
2005.26712	-0.06177	0.17596	0.00404
2005.26986	-0.06122	0.17701	0.00913
2005.2726	-0.06256	0.1751	0.00806
2005.27534	-0.06219	0.17457	0.00497
2005.27808	-0.06269	0.1754	0.01052
2005.28082	-0.06217	0.17536	0.00942
2005.28356	-0.06132	0.1757	0.00496
2005.2863	-0.06212	0.17575	0.00787
2005.28904	-0.06205	0.17667	0.00452
2005.29178	-0.06256	0.17668	0.00809
2005.29452	-0.06173	0.17713	0.00125
2005.29726	-0.06144	0.17565	0.0075
2005.3	-0.06403	0.17622	0.01055
2005.30274	-0.06206	0.17651	0.00813
2005.30548	-0.06173	0.17653	0.00887
2005.30822	-0.06162	0.17423	0.00606
2005.31096	-0.0626	0.17601	0.00802
2005.3137	-0.06293	0.17603	0.01099
2005.31644	-0.06279	0.17666	0.01438
2005.31918	-0.06246	0.17555	0.01521
2005.32192	-0.06135	0.17767	0.01296
2005.32466	-0.061	0.17728	0.01102
2005.3274	-0.05873	0.17546	0.01149
2005.33014	-0.06125	0.17593	0.00905
2005.33288	-0.062	0.17851	0.00943
2005.33562	-0.06089	0.17764	0.00836
2005.33836	-0.06268	0.17856	0.01283
2005.3411	-0.06159	0.17682	0.0124
2005.34384	-0.06199	0.17692	0.01144
2005.34658	-0.06269	0.17784	0.01334
2005.34932	-0.06206	0.17652	0.00848
2005.35205	-0.06225	0.17838	0.00825
2005.35479	-0.06339	0.17936	0.01693
2005.35753	-0.06203	0.17983	0.00873
2005.36027	-0.06099	0.17879	0.00832
2005.36301	-0.06092	0.17913	0.00631
2005.36575	-0.06396	0.17814	0.00516
2005.36849	-0.06252	0.17945	0.00489
2005.37123	-0.06165	0.17732	0.00799
2005.37397	-0.06232	0.17855	0.007
2005.37671	-0.06111	0.17823	0.00271
2005.37945	-0.06292	0.17878	0.01157
2005.38219	-0.06061	0.17901	0.00681
2005.38493	-0.06153	0.17723	0.00814
2005.38767	-0.06411	0.18053	0.01087
2005.39041	-0.06381	0.17951	0.01308
2005.39315	-0.06484	0.17952	0.01041
2005.39589	-0.06198	0.17997	0.0054
2005.39863	-0.06116	0.17971	0.00493
2005.40137	-0.06415	0.1795	0.00951
2005.40411	-0.06391	0.1795	0.00562
2005.40685	-0.06549	0.18069	0.00697
2005.40959	-0.06262	0.18026	0.01146
2005.41233	-0.0643	0.18152	0.01187
2005.41507	-0.06307	0.17757	0.01363
2005.41781	-0.06464	0.18011	0.01662
2005.42055	-0.06604	0.18003	0.0122
2005.42329	-0.06538	0.18344	0.00858
2005.42603	-0.06316	0.17706	0.01289
2005.42877	-0.06473	0.181	0.01528
2005.43151	-0.06606	0.18197	0.02141
2005.43425	-0.06275	0.1808	0.01284
2005.43699	-0.06068	0.18103	0.0117
2005.43973	-0.06479	0.18085	0.01835
2005.44247	-0.06642	0.18096	0.02183
2005.44521	-0.06458	0.18072	0.01405
2005.44795	-0.06391	0.18454	0.01601
2005.45068	-0.06469	0.17921	0.01451
2005.45342	-0.06397	0.18248	0.01261
2005.45616	-0.06636	0.18094	0.00992
2005.4589	-0.06277	0.18263	0.01449
2005.46164	-0.06641	0.18125	0.01527
2005.46438	-0.06445	0.18109	0.02358
2005.46712	-0.06726	0.18113	0.014
2005.46986	-0.06509	0.18418	0.01333
2005.4726	-0.06602	0.18201	0.0121
2005.47534	-0.06676	0.18249	0.02409
2005.47808	-0.06569	0.18326	0.01898
2005.48082	-0.06336	0.183	0.01705
2005.48356	-0.06436	0.18171	0.02061
2005.4863	-0.06401	0.18253	0.01911
2005.48904	-0.06741	0.18253	0.015
2005.49178	-0.06429	0.18159	0.01233
2005.49452	-0.06633	0.18141	0.01746
2005.49726	-0.06537	0.18043	0.00902
2005.5	-0.06555	0.18226	0.01556
2005.50274	-0.06529	0.18143	0.01241
2005.50548	-0.0615	0.18127	0.00383
2005.50822	-0.06457	0.18272	0.00887
2005.51096	-0.0661	0.18372	0.01794
2005.5137	-0.06507	0.18274	0.01391
2005.51644	-0.06326	0.18329	0.00237
2005.51918	-0.06442	0.18313	0.01326
2005.52192	-0.0656	0.18345	0.01446
2005.52466	-0.0684	0.18454	0.02586
2005.5274	-0.06732	0.18352	0.01633
2005.53014	-0.06506	0.18563	0.01324
2005.53288	-0.06429	0.18507	0.00727
2005.53562	-0.06226	0.18224	0.00724
2005.53836	-0.06417	0.18519	0.00517
2005.5411	-0.066	0.18451	0.00669
2005.54384	-0.06406	0.18361	0.00713
2005.54658	-0.06553	0.18448	0.0132
2005.54932	-0.06524	0.1845	0.01179
2005.55205	-0.06844	0.18517	0.01373
2005.55479	-0.06403	0.18363	0.01252
2005.55753	-0.0626	0.18147	0.00875
2005.56301	-0.067	0.18409	0.01408
2005.56575	-0.06698	0.1827	0.01287
2005.56849	-0.06635	0.18283	0.00906
2005.57123	-0.06597	0.18374	0.01195
2005.57397	-0.0671	0.18647	0.01093
2005.57671	-0.06363	0.18578	0.01683
2005.57945	-0.06467	0.18212	0.00382
2005.58219	-0.06726	0.1846	0.00662
2005.58493	-0.06865	0.18791	0.01773
2005.58767	-0.06656	0.18485	0.00676
2005.59041	-0.06407	0.18525	0.00372
2005.59315	-0.06797	0.18453	0.00863
2005.59589	-0.0662	0.18721	0.00769
2005.59863	-0.06465	0.18665	0.01604
2005.60137	-0.06275	0.18292	0.00527
2005.60411	-0.0684	0.18474	0.01666
2005.60685	-0.06746	0.18583	0.01315
2005.60959	-0.06835	0.1903	0.0109
2005.61233	-0.07111	0.19041	0.01109
2005.61507	-0.07135	0.18864	0.0162
2005.61781	-0.06584	0.18592	0.00999
2005.62055	-0.0706	0.18385	0.01212
2005.62329	-0.06478	0.1838	0.01096
2005.62603	-0.06393	0.18494	0.00035
2005.62877	-0.06733	0.1851	0.00514
2005.63151	-0.06721	0.18718	0.00468
2005.63425	-0.06556	0.18574	0.00834
2005.63699	-0.06681	0.18529	-0.00008
2005.63973	-0.06825	0.18646	0.00106
2005.64247	-0.06907	0.19255	0.00697
2005.64521	-0.06838	0.18721	0.0012
2005.64795	-0.06788	0.18541	0.00457
2005.65068	-0.06802	0.18559	0.00651
2005.65342	-0.06954	0.18701	0.00333
2005.65616	-0.06618	0.18623	0.00202
2005.6589	-0.06879	0.18664	0.00259
2005.66164	-0.07026	0.18778	0.00465
2005.66438	-0.0696	0.1855	0.01303
2005.66712	-0.06526	0.18614	0.0057
2005.66986	-0.06658	0.18644	0.00275
2005.6726	-0.06938	0.18694	0.0036
2005.67534	-0.06854	0.18558	0.00119
2005.67808	-0.07194	0.18672	-0.00056
2005.68082	-0.06882	0.18379	0.00598
2005.68356	-0.07285	0.18801	0.00845
2005.6863	-0.0711	0.18821	0.00215
2005.68904	-0.06994	0.18819	0.0112
2005.69178	-0.07009	0.18763	0.00528
2005.69452	-0.07213	0.18971	0.01118
2005.69726	-0.07123	0.18748	0.0053
2005.7	-0.06704	0.18661	0.00033
2005.70274	-0.06894	0.18846	0.00645
2005.70548	-0.0676	0.18775	0.01395
2005.70822	-0.06637	0.18602	0.00559
2005.71096	-0.0682	0.1885	0.00752
2005.7137	-0.06806	0.18659	0.00234
2005.71644	-0.06661	0.18804	0.01461
2005.71918	-0.06712	0.18624	0.00339
2005.72192	-0.06842	0.18778	0.00302
2005.72466	-0.06892	0.18867	0.00593
2005.7274	-0.0686	0.1871	0.00935
2005.73014	-0.06735	0.18812	0.0032
2005.73288	-0.07052	0.18784	0.00686
2005.73562	-0.06921	0.18874	0.00405
2005.73836	-0.06924	0.18929	0.00304
2005.7411	-0.06908	0.18969	0.00386
2005.74384	-0.07156	0.18847	0.00925
2005.74658	-0.06816	0.1874	0.00309
2005.74932	-0.06657	0.18909	-0.00032
2005.75205	-0.06801	0.18754	0.00315
2005.75479	-0.06985	0.18923	0.0044
2005.75753	-0.07102	0.18973	0.00332
2005.76027	-0.07029	0.18885	0.00488
2005.76301	-0.06913	0.18638	0.00213
2005.76575	-0.07159	0.18801	0.00882
2005.76849	-0.06951	0.18908	0.00567
2005.77123	-0.07079	0.19139	0.0061
2005.77397	-0.07118	0.19084	0.00467
2005.77671	-0.07081	0.19202	0.00382
2005.77945	-0.07079	0.1892	0.00085
2005.78219	-0.06912	0.18909	0.00052
2005.78493	-0.06967	0.18941	0.00635
2005.78767	-0.07	0.1905	0.00636
2005.79041	-0.06986	0.19027	0.00585
2005.79315	-0.06931	0.18973	0.00136
2005.79589	-0.07014	0.19152	0.00116
2005.79863	-0.06868	0.19083	-0.00128
2005.80137	-0.06924	0.1918	-0.0062
2005.80411	-0.0705	0.19063	0.00277
2005.80685	-0.06914	0.19102	0.00616
2005.80959	-0.07103	0.19155	0.00263
2005.81233	-0.07076	0.19166	0.00313
2005.81507	-0.07133	0.19258	0.0024
2005.81781	-0.06961	0.19159	0.00045
2005.82055	-0.07035	0.19278	0.00462
2005.82329	-0.06901	0.19195	0.0027
2005.82603	-0.06993	0.19258	0.00332
2005.82877	-0.07147	0.19315	0.00459
2005.83151	-0.07114	0.19306	0.00628
2005.83425	-0.07141	0.19287	0.00918
2005.83699	-0.07029	0.19311	0.00585
2005.83973	-0.06879	0.19332	0.0054
2005.84247	-0.06891	0.19311	0.00754
2005.84521	-0.06786	0.19175	0.00651
2005.84795	-0.06923	0.19285	0.00737
2005.85068	-0.06888	0.19268	0.00986
2005.85342	-0.0689	0.19363	0.00475
2005.85616	-0.06879	0.19477	0.00496
2005.8589	-0.06878	0.1949	0.0046
2005.86164	-0.06847	0.19514	0.00534
2005.86438	-0.06787	0.19477	-0.001
2005.86712	-0.06846	0.19425	0.00003
2005.86986	-0.06918	0.19386	0.00291
2005.8726	-0.06904	0.19472	0.00407
2005.87534	-0.06878	0.19473	0.00028
2005.87808	-0.06833	0.19521	-0.00079
2005.88082	-0.06869	0.19502	-0.00256
2005.88356	-0.06946	0.19488	-0.00016
2005.8863	-0.06892	0.19548	0.00234
2005.88904	-0.07005	0.19569	0.00362
2005.89178	-0.0696	0.19473	0.00311
2005.89452	-0.06906	0.19484	0.00582
2005.89726	-0.07042	0.19488	0.00692
2005.9	-0.06965	0.1958	0.00549
2005.90274	-0.06973	0.19595	0.00362
2005.90548	-0.06964	0.19439	0.00439
2005.90822	-0.06957	0.19492	0.00511
2005.91096	-0.06922	0.19653	0.00725
2005.9137	-0.06876	0.19485	0.00349
2005.91644	-0.06841	0.19521	0.002
2005.91918	-0.06772	0.19449	0.00089
2005.92192	-0.06994	0.19595	0.00292
2005.92466	-0.06835	0.19443	0.00628
2005.9274	-0.06932	0.19506	0.00279
2005.93014	-0.0707	0.19623	0.00296
2005.93288	-0.07097	0.19557	0.00462
2005.93562	-0.07071	0.19575	0.00387
2005.93836	-0.07039	0.19573	0.00147
2005.9411	-0.06885	0.19522	-0.00029
2005.94384	-0.07037	0.19452	0.00603
2005.94658	-0.07019	0.19475	0.00328
2005.94932	-0.07067	0.19545	0.00605
2005.95205	-0.07146	0.19643	0.00692
2005.95479	-0.07003	0.19664	0.0073
2005.95753	-0.07037	0.19684	0.00208
2005.96027	-0.06978	0.19608	0.00028
2005.96301	-0.07024	0.19574	0.00447
2005.96575	-0.071	0.19624	0.0032
2005.96849	-0.07057	0.19542	-0.00089
2005.97123	-0.06965	0.1949	0.01143
2005.97397	-0.07058	0.19643	0.01283
2005.97671	-0.07162	0.19844	0.00314
2005.97945	-0.07062	0.19702	0.00501
2005.98219	-0.07011	0.19705	0.00689
2005.98493	-0.07069	0.19634	0.00258
2005.98767	-0.0707	0.19671	0.00431
2005.99041	-0.07043	0.19743	0.00265
2005.99315	-0.07014	0.19754	0.00432
2005.99589	-0.0706	0.19774	0.00211
2005.99863	-0.07031	0.19807	0.00406
2006.00137	-0.07004	0.19757	0.00521
2006.00411	-0.07019	0.19753	0.00571
2006.00685	-0.06819	0.19711	0.00265
2006.00959	-0.0692	0.1967	0.00173
2006.01233	-0.07424	0.19769	0.0063
2006.01507	-0.06978	0.19689	0.00638
2006.01781	-0.06968	0.1974	0.00655
2006.02329	-0.07033	0.1982	0.00631
2006.02603	-0.06931	0.19912	0.00603
2006.02877	-0.07056	0.19892	0.00365
2006.03151	-0.06961	0.19892	0.00516
2006.03425	-0.06989	0.19763	0.00534
2006.03699	-0.06905	0.19764	0.0094
2006.03973	-0.06985	0.19889	0.00854
2006.04247	-0.06878	0.199	0.00529
2006.04521	-0.06973	0.19915	0.00388
2006.04795	-0.06924	0.19931	0.00329
2006.05068	-0.06992	0.19937	0.00834
2006.05342	-0.07024	0.19984	0.0043
2006.05616	-0.06993	0.19959	0.00705
2006.0589	-0.0704	0.20013	0.00746
2006.06164	-0.06975	0.19983	0.00591
2006.06438	-0.0705	0.20014	0.00871
2006.06712	-0.07114	0.19999	0.006
2006.06986	-0.07065	0.20026	0.00855
2006.0726	-0.07048	0.20097	0.0101
2006.07534	-0.06984	0.20062	0.00947
2006.07808	-0.06895	0.20097	0.00225
2006.08082	-0.06959	0.20101	0.00389
2006.08356	-0.06932	0.20006	0.0021
2006.0863	-0.06905	0.19996	0.00241
2006.08904	-0.06813	0.20012	-0.0007
2006.09178	-0.06862	0.19969	0.00075
2006.09452	-0.07	0.20046	0.00302
2006.09726	-0.07073	0.20166	0.00754
2006.1	-0.07117	0.20057	0.00734
2006.10274	-0.06918	0.20034	0.00236
2006.10548	-0.07103	0.20015	0.00457
2006.10822	-0.07228	0.20086	0.00843
2006.11096	-0.07034	0.2011	0.00752
2006.1137	-0.07176	0.20154	0.00819
2006.11644	-0.07168	0.20109	0.01
2006.11918	-0.06983	0.20113	0.00721
2006.12192	-0.07085	0.20145	0.00487
2006.12466	-0.06999	0.20104	0.00496
2006.1274	-0.0698	0.2015	0.00017
2006.13014	-0.07214	0.20087	0.0052
2006.13288	-0.07179	0.20198	0.00332
2006.13562	-0.07189	0.2026	0.00734
2006.13836	-0.07105	0.20287	0.00419
2006.1411	-0.07038	0.20162	0.002
2006.14384	-0.06985	0.20076	0.00209
2006.14658	-0.07098	0.2023	0.00396
2006.14932	-0.06946	0.2017	0.00612
2006.15205	-0.0712	0.20287	-0.00568
2006.15479	-0.07002	0.20075	0.00565
2006.15753	-0.06992	0.20147	0.00076
2006.16027	-0.06968	0.20125	0.00034
2006.16301	-0.07098	0.20209	0.00704
2006.16575	-0.07069	0.20202	0.00891
2006.16849	-0.07086	0.20194	0.00856
2006.17123	-0.07106	0.20275	0.00508
2006.17397	-0.07069	0.20327	0.0064
2006.17671	-0.07079	0.20219	0.00764
2006.17945	-0.07058	0.20179	0.00463
2006.18219	-0.07096	0.20267	0.00531
2006.18493	-0.07101	0.20195	0.00707
2006.18767	-0.07017	0.20044	0.00835
2006.19041	-0.06852	0.2019	0.00528
2006.19315	-0.07011	0.20088	0.00619
2006.19589	-0.07081	0.20158	0.01123
2006.19863	-0.07115	0.202	0.01305
2006.20137	-0.07153	0.20218	0.01583
2006.20411	-0.07146	0.20169	0.01844
2006.20685	-0.06871	0.20124	0.01322
2006.20959	-0.07086	0.20184	0.01188
2006.21233	-0.07019	0.20132	0.0138
2006.21507	-0.0709	0.20256	0.00994
2006.21781	-0.0706	0.20245	0.00932
2006.22055	-0.07218	0.20359	0.01057
2006.22329	-0.07082	0.20244	0.01534
2006.22603	-0.07023	0.20388	0.01072
2006.22877	-0.07117	0.2032	0.00806
2006.23151	-0.07096	0.2033	0.00999
2006.23425	-0.07196	0.20343	0.01072
2006.23699	-0.07157	0.20266	0.01817
2006.23973	-0.07129	0.20473	0.01306
2006.24247	-0.07296	0.20361	0.01357
2006.24521	-0.07132	0.20424	0.01187
2006.24795	-0.0732	0.20467	0.01674
2006.25068	-0.07052	0.20187	0.01547
2006.25342	-0.07179	0.20382	0.01103
2006.25616	-0.07228	0.20388	0.01091
2006.2589	-0.07282	0.20338	0.01249
2006.26164	-0.07173	0.20452	0.00935
2006.26438	-0.07146	0.20416	0.01262
2006.26712	-0.07288	0.20354	0.01104
2006.26986	-0.07367	0.20528	0.01195
2006.2726	-0.0721	0.20371	0.01068
2006.27534	-0.07147	0.20408	0.00708
2006.27808	-0.07122	0.20383	0.00558
2006.28082	-0.07251	0.20529	0.00924
2006.28356	-0.07277	0.20543	0.006
2006.2863	-0.0736	0.20589	0.01069
2006.28904	-0.0726	0.20556	0.01205
2006.29178	-0.07149	0.20623	0.01007
2006.29452	-0.07177	0.2042	0.00142
2006.29726	-0.0722	0.20572	0.00964
2006.3	-0.07211	0.20534	0.01393
2006.30274	-0.07146	0.20449	0.009
2006.30548	-0.07184	0.20616	0.01129
2006.30822	-0.07144	0.2045	0.01323
2006.31096	-0.07241	0.20598	0.01073
2006.3137	-0.07104	0.20436	0.01062
2006.31644	-0.07342	0.2059	0.01349
2006.31918	-0.07315	0.20521	0.0073
2006.32192	-0.0736	0.20668	0.01353
2006.32466	-0.07127	0.20714	0.01262
2006.3274	-0.07246	0.20558	0.01325
2006.33014	-0.0727	0.20634	0.00789
2006.33288	-0.07262	0.20741	0.0105
2006.33562	-0.07279	0.207	0.01106
2006.33836	-0.07235	0.20585	0.01561
2006.3411	-0.0712	0.20735	0.00638
2006.34384	-0.07192	0.20596	0.01155
2006.34658	-0.07206	0.20697	0.01202
2006.34932	-0.07529	0.20793	0.01082
2006.35205	-0.07162	0.20439	0.00446
2006.35479	-0.07299	0.20532	0.01242
2006.35753	-0.07196	0.2058	0.00427
2006.36027	-0.0714	0.20665	0.00391
2006.36301	-0.07116	0.20567	0.01214
2006.36575	-0.07456	0.20679	0.01418
2006.36849	-0.07425	0.20744	0.01703
2006.37123	-0.07453	0.20579	0.00909
2006.37397	-0.07416	0.20677	0.01352
2006.37671	-0.07307	0.20649	0.01093
2006.37945	-0.07479	0.20785	0.01302
2006.38219	-0.07306	0.20696	0.01124
2006.38493	-0.07342	0.20713	0.01158
2006.38767	-0.07402	0.20711	0.01477
2006.39041	-0.07285	0.2084	0.0148
2006.39315	-0.07536	0.20933	0.01193
2006.39589	-0.07507	0.20846	0.0111
2006.39863	-0.07568	0.20909	0.01867
2006.40137	-0.07292	0.20824	0.01659
2006.40411	-0.07522	0.20909	0.0184
2006.40685	-0.07384	0.20874	0.01458
2006.40959	-0.0749	0.21075	0.01769
2006.41233	-0.07467	0.20936	0.01495
2006.41507	-0.07466	0.20974	0.0177
2006.41781	-0.07728	0.21078	0.01544
2006.42055	-0.07326	0.20901	0.01346
2006.42329	-0.07068	0.21071	0.01041
2006.42603	-0.07422	0.21142	0.01694
2006.42877	-0.07457	0.20965	0.00987
2006.43151	-0.0741	0.20904	0.01403
2006.43425	-0.07506	0.20812	0.02192
2006.43699	-0.07395	0.21064	0.01804
2006.43973	-0.07525	0.21128	0.01539
2006.44247	-0.07451	0.21019	0.01824
2006.44521	-0.07392	0.20971	0.00523
2006.44795	-0.07229	0.20765	0.01729
2006.45068	-0.07455	0.21131	0.0182
2006.45342	-0.07239	0.21181	0.01336
2006.45616	-0.07299	0.21005	0.00988
2006.4589	-0.07461	0.20976	0.01303
2006.46164	-0.07468	0.21046	0.01223
2006.46438	-0.07269	0.21118	0.01373
2006.46712	-0.07235	0.20929	0.01251
2006.46986	-0.07413	0.21225	0.01388
2006.4726	-0.07405	0.21054	0.0099
2006.47534	-0.07549	0.20986	0.01458
2006.47808	-0.07667	0.21011	0.01871
2006.48082	-0.07551	0.21202	0.01235
2006.4863	-0.07604	0.21299	0.019
2006.48904	-0.07515	0.20622	0.01979
2006.49178	-0.07722	0.21113	0.01482
2006.49726	-0.07474	0.21349	0.02194
2006.5	-0.07338	0.21583	0.0086
2006.50274	-0.07593	0.21086	0.00818
2006.50548	-0.07457	0.21141	0.01352
2006.50822	-0.07705	0.20929	0.02835
2006.51096	-0.07795	0.21297	0.02278
2006.5137	-0.07554	0.2164	0.02199
2006.51644	-0.07647	0.21713	0.01818
2006.51918	-0.07566	0.21369	0.01761
2006.52192	-0.07691	0.21421	0.02067
2006.52466	-0.07247	0.21663	0.02893
2006.5274	-0.07268	0.21116	0.01448
2006.53014	-0.06837	0.21115	0.00564
2006.53288	-0.06936	0.20975	0.00658
2006.53562	-0.07153	0.21082	0.00855
2006.53836	-0.0727	0.21661	0.00946
2006.5411	-0.07567	0.21264	0.01911
2006.54384	-0.07247	0.2118	0.01427
2006.54658	-0.07549	0.21464	0.02136
2006.54932	-0.07298	0.21215	0.01431
2006.55205	-0.0702	0.21149	0.00934
2006.55479	-0.07394	0.21377	0.01236
2006.55753	-0.07392	0.2119	0.00873
2006.56027	-0.07447	0.21119	0.00764
2006.56301	-0.07407	0.21351	0.00906
2006.56575	-0.07606	0.213	0.0104
2006.56849	-0.07413	0.21458	0.01377
2006.57123	-0.0751	0.21409	0.00949
2006.57397	-0.07766	0.21341	0.0168
2006.57671	-0.06912	0.21445	0.00845
2006.57945	-0.07186	0.20983	0.00985
2006.58219	-0.07691	0.21132	0.00604
2006.58493	-0.07862	0.21265	0.01245
2006.58767	-0.0757	0.21061	0.0062
2006.59041	-0.0758	0.21357	0.01064
2006.59315	-0.07535	0.21355	0.0082
2006.59589	-0.07863	0.21168	0.01187
2006.59863	-0.08094	0.21262	0.01104
2006.60137	-0.0742	0.2151	0.02662
2006.60411	-0.0709	0.21384	0.01741
2006.60685	-0.07873	0.21402	0.01501
2006.60959	-0.07588	0.21345	0.00965
2006.61233	-0.07786	0.2095	0.01002
2006.61507	-0.07627	0.2104	0.01317
2006.61781	-0.06828	0.2091	0.00627
2006.62055	-0.07733	0.2135	0.00521
2006.62329	-0.0769	0.2161	0.02106
2006.62603	-0.07605	0.21725	0.01319
2006.62877	-0.0784	0.21389	0.01078
2006.63151	-0.08001	0.21578	0.01577
2006.63425	-0.07481	0.21021	0.01434
2006.63699	-0.07666	0.21256	0.00732
2006.63973	-0.06904	0.21239	-0.00104
2006.64247	-0.07703	0.2148	0.01062
2006.64521	-0.07812	0.21422	0.00852
2006.64795	-0.07664	0.2114	0.01048
2006.65068	-0.07823	0.21457	0.00817
2006.65342	-0.07922	0.21428	0.01066
2006.65616	-0.07483	0.21248	0.00866
2006.6589	-0.07764	0.21557	0.00813
2006.66164	-0.07562	0.2145	0.00375
2006.66438	-0.07848	0.21565	0.00918
2006.66712	-0.08101	0.21387	0.00467
2006.66986	-0.07853	0.2167	0.00747
2006.6726	-0.07418	0.21611	0.00915
2006.67534	-0.07826	0.21475	0.0086
2006.67808	-0.0801	0.216	0.01422
2006.68082	-0.08035	0.21561	0.00685
2006.68356	-0.07836	0.21579	0.00933
2006.6863	-0.0781	0.21402	0.0048
2006.68904	-0.07757	0.21606	0.00588
2006.69178	-0.07748	0.21418	0.00753
2006.69452	-0.07961	0.21519	0.00706
2006.69726	-0.07864	0.21528	0.00115
2006.7	-0.07837	0.21698	0.00472
2006.70274	-0.07955	0.21661	0.00809
2006.70548	-0.07838	0.21756	0.00673
2006.70822	-0.08116	0.21549	0.00632
2006.71096	-0.0807	0.2168	0.00816
2006.7137	-0.08095	0.21596	0.0016
2006.71644	-0.08031	0.2157	0.01215
2006.71918	-0.08002	0.21463	0.00022
2006.72192	-0.07993	0.21611	0.00159
2006.72466	-0.08039	0.21686	0.0053
2006.7274	-0.08068	0.21695	0.00362
2006.73014	-0.08028	0.21602	0.00871
2006.73288	-0.07699	0.21771	0.0052
2006.73562	-0.07851	0.21676	-0.00156
2006.73836	-0.07968	0.21539	0.00622
2006.7411	-0.0794	0.21635	0.00297
2006.74384	-0.08021	0.21768	0.00559
2006.74658	-0.07949	0.21646	0.00532
2006.74932	-0.0803	0.21693	0.00655
2006.75205	-0.08018	0.21645	0.00861
2006.75479	-0.08008	0.21683	0.00789
2006.75753	-0.08096	0.21671	0.00776
2006.76027	-0.07956	0.21812	0.00776
2006.76301	-0.07948	0.21801	0.01059
2006.76575	-0.0787	0.21778	0.00877
2006.76849	-0.07769	0.21848	0.007
2006.77123	-0.0796	0.21785	0.00565
2006.77397	-0.07961	0.21797	0.00355
