YYYY	EW(m)	NS(m)	UD(m)
2021.63699	-0.12364	0.3257144	-0.01078
2021.63973	-0.1249	0.3265244	0.00328
2021.64247	-0.12082	0.3216944	-0.00156
2021.64521	-0.12281	0.3260244	0.00906
2021.64795	-0.12269	0.3244644	-0.00171
2021.65068	-0.12041	0.3259144	-0.00803
2021.65342	-0.12347	0.3246744	-0.01085
2021.65616	-0.12316	0.3236744	-0.00138
2021.6589	-0.1199	0.3250244	-0.01061
2021.66164	-0.12439	0.3252144	-0.00531
2021.66438	-0.12313	0.3266244	-0.01033
2021.66712	-0.12529	0.3247144	-0.00052
2021.66986	-0.1264	0.3267944	-0.00016
2021.6726	-0.12494	0.3268244	-0.00372
2021.67534	-0.12416	0.3271344	-0.00345
2021.67808	-0.12516	0.3258244	-0.01637
2021.68082	-0.12393	0.3254244	-0.01918
2021.68356	-0.12861	0.3246644	0.0026
2021.6863	-0.1237	0.3259144	0.00775
2021.68904	-0.12401	0.3261744	-0.00142
2021.69452	-0.12385	0.3273244	-0.00622
2021.69726	-0.12636	0.3267044	-0.00879
2021.7	-0.12614	0.3285044	-0.00551
2021.70274	-0.12793	0.3284444	-0.00828
2021.70548	-0.12719	0.3278444	-0.00823
2021.70822	-0.12365	0.3241244	-0.01927
2021.71096	-0.12284	0.3266844	-0.01548
2021.7137	-0.12018	0.3273844	-0.02004
2021.71644	-0.12428	0.3235144	-0.00802
2021.71918	-0.12704	0.3255544	-0.00215
2021.72192	-0.12548	0.3270644	-0.00484
2021.72466	-0.12539	0.3276744	-0.0062
2021.7274	-0.12249	0.3271944	-0.01506
2021.73014	-0.12565	0.3272444	-0.01031
2021.73288	-0.12245	0.3268144	-0.01872
2021.73562	-0.12431	0.3244944	-0.01609
2021.73836	-0.12441	0.3253244	-0.0152
2021.7411	-0.12579	0.3248744	-0.00927
2021.74384	-0.12749	0.3266744	-0.00851
2021.74658	-0.12371	0.3255344	-0.0025
2021.74932	-0.12571	0.3278644	-0.00145
2021.76027	-0.12475	0.3263544	-0.0131
2021.76301	-0.12442	0.3248944	-0.00805
2021.76575	-0.12608	0.3264844	-0.0073
2021.76849	-0.12445	0.3267844	-0.00688
2021.77123	-0.12275	0.3258944	-0.0059
2021.77671	-0.12705	0.3268744	-0.00753
2021.78219	-0.12519	0.3271744	-0.00813
2021.78493	-0.12334	0.3267444	-0.01107
2021.78767	-0.12426	0.3267544	-0.0128
2021.79041	-0.12665	0.3255244	-0.00486
2021.79315	-0.12785	0.3277144	-0.00519
2021.79589	-0.12676	0.3285944	-0.00597
2021.79863	-0.12771	0.3279444	-0.00383
2021.80137	-0.12667	0.3286644	-0.00706
2021.80411	-0.12763	0.3293944	-0.0077
2021.80685	-0.12798	0.3289444	-0.00752
2021.80959	-0.12711	0.3289244	-0.00603
2021.81233	-0.12796	0.3295844	-0.00306
2021.81507	-0.128	0.3288444	-0.0067
2021.81781	-0.12788	0.3278244	-0.00416
2021.82329	-0.12834	0.3296144	-0.00533
2021.82603	-0.12819	0.3303344	-0.00913
2021.83151	-0.12905	0.3281744	-0.00489
2021.83425	-0.12726	0.3290844	-0.00279
2021.83699	-0.12833	0.3294344	-0.0017
2021.83973	-0.12869	0.3303944	-0.00137
2021.84247	-0.1282	0.3298144	-0.00355
2021.84521	-0.1278	0.3299244	-0.0049
2021.84795	-0.12713	0.3287144	-0.00981
2021.85068	-0.12916	0.3307244	-0.01153
2021.85342	-0.12791	0.3290144	0.00061
2021.85616	-0.1285	0.3304844	0.00042
2021.8589	-0.12777	0.3292544	0.00275
2021.86164	-0.12991	0.3310144	-0.00109
2021.86438	-0.13002	0.3300344	-0.00097
2021.86712	-0.12919	0.3312944	-0.00322
2021.86986	-0.12938	0.3316844	0.00066
2021.8726	-0.13057	0.3318544	-0.00301
2021.87534	-0.12973	0.3314544	-0.01107
2021.87808	-0.12965	0.3314544	-0.00496
2021.88082	-0.12917	0.3319944	-0.00475
2021.88356	-0.12869	0.3311144	-0.00331
2021.8863	-0.12685	0.3300044	-0.01017
2021.88904	-0.12788	0.3307144	-0.00729
2021.89178	-0.12843	0.3302044	-0.0045
2021.89452	-0.12872	0.3311844	-0.00351
2021.89726	-0.12884	0.3316644	-0.00685
2021.9	-0.12952	0.3330744	-0.00855
2021.90274	-0.13074	0.3327144	-0.01053
2021.90548	-0.12915	0.3311744	-0.01199
2021.90822	-0.12958	0.3301644	-0.00985
2021.91096	-0.12829	0.3299544	-0.01061
2021.9137	-0.12931	0.3308944	-0.00621
2021.91644	-0.12826	0.3301144	-0.00147
2021.91918	-0.12919	0.3332944	-0.00375
2021.92192	-0.13016	0.3321744	-0.00606
2021.92466	-0.13049	0.3322844	-0.00346
2021.9274	-0.12986	0.3316544	-0.00399
2021.93014	-0.12887	0.3326944	-0.01161
2021.93288	-0.12916	0.3314744	-0.00741
2021.93562	-0.12939	0.3323344	-0.00899
2021.93836	-0.12931	0.3320344	-0.00952
2021.9411	-0.1269	0.3319544	-0.01059
2021.94384	-0.12584	0.3319244	-0.01085
2021.94658	-0.12886	0.3309944	-0.00573
2021.94932	-0.12811	0.3325944	-0.00016
2021.95205	-0.12812	0.3328944	-0.00218
2021.95479	-0.12785	0.3337644	-0.0064
2021.95753	-0.12876	0.3329244	-0.01036
2021.96027	-0.12811	0.3309044	-0.00196
2021.96301	-0.12878	0.3343244	-0.00213
2021.96575	-0.12936	0.3333544	0.00087
2021.96849	-0.12861	0.3337644	-0.00144
2021.97123	-0.12812	0.3335644	-0.00186
2021.97397	-0.12855	0.3343544	-0.00504
2021.97671	-0.12784	0.3338444	-0.00611
2021.97945	-0.1275	0.3319144	-0.0069
2021.98219	-0.1295	0.3320144	-0.00393
2021.98493	-0.1295	0.3329544	-0.00315
2021.98767	-0.12918	0.3343044	-0.00305
2021.99041	-0.12888	0.3344344	-0.00133
2021.99315	-0.12885	0.3328144	-0.0024
2021.99589	-0.12913	0.3340344	-0.002
2021.99863	-0.12832	0.3332144	-0.00121
2022.00411	-0.12944	0.3333344	-0.0036
2022.00685	-0.13058	0.3350744	-0.00468
2022.00959	-0.13037	0.3343844	-0.00567
2022.01507	-0.13096	0.3346344	-0.00647
2022.01781	-0.13016	0.3354444	-0.00539
2022.02055	-0.13029	0.3356044	-0.00719
2022.02329	-0.12947	0.3365244	-0.00654
2022.02603	-0.13037	0.3372844	-0.00641
2022.02877	-0.13018	0.3357644	-0.00407
2022.03151	-0.1311	0.3378144	-0.0065
2022.03425	-0.13185	0.3360244	-0.00226
2022.03699	-0.13112	0.3368244	-0.00082
2022.03973	-0.13047	0.3375744	-0.00444
2022.04247	-0.13042	0.3370244	-0.0062
2022.04521	-0.13074	0.3369844	-0.00704
2022.04795	-0.13102	0.3379944	-0.00638
2022.05068	-0.13079	0.3377244	-0.00865
2022.05342	-0.13051	0.3368344	-0.00854
2022.05616	-0.1299	0.3379544	-0.01017
2022.0589	-0.12877	0.3359744	-0.00862
2022.06164	-0.12926	0.3368244	-0.01011
2022.06712	-0.12905	0.3365744	-0.00649
2022.06986	-0.12871	0.3368644	-0.01055
2022.0726	-0.12892	0.3365144	-0.00848
2022.07534	-0.12759	0.3345744	-0.00704
2022.07808	-0.12834	0.3359844	-0.00606
2022.08082	-0.12678	0.3348944	-0.0111
2022.08356	-0.12865	0.3356344	-0.00753
2022.0863	-0.12808	0.3348944	-0.00901
2022.08904	-0.12794	0.3357844	-0.00758
2022.09178	-0.12783	0.3371144	-0.01082
2022.09452	-0.12803	0.3369544	-0.00951
2022.09726	-0.12767	0.3359544	-0.00604
2022.1	-0.12799	0.3366444	-0.00872
2022.10822	-0.12896	0.3380044	-0.0075
2022.11096	-0.12995	0.3383544	-0.00695
2022.1137	-0.12988	0.3380744	-0.00899
2022.11644	-0.12856	0.3383744	-0.00944
2022.11918	-0.12936	0.3378944	-0.01039
2022.12192	-0.13013	0.3383744	-0.00924
2022.12466	-0.13058	0.3394044	-0.00775
2022.1274	-0.12926	0.3378844	-0.00512
2022.13014	-0.12897	0.3388544	-0.00858
2022.13288	-0.12886	0.3391944	-0.01109
2022.13562	-0.12827	0.3393744	-0.01011
2022.13836	-0.12914	0.3392244	-0.00354
2022.1411	-0.13012	0.3384344	-0.0077
2022.14384	-0.13101	0.3393044	-0.00581
2022.14658	-0.13275	0.3401444	-0.00522
2022.14932	-0.13267	0.3391844	-0.00405
2022.15479	-0.13193	0.3395844	-0.00178
2022.15753	-0.13064	0.3373644	-0.00081
2022.16301	-0.13211	0.3374244	-0.00014
2022.16575	-0.13152	0.3388944	-0.00102
2022.16849	-0.13005	0.3371544	-0.00213
2022.17123	-0.12888	0.3382844	0.00175
2022.17397	-0.12856	0.3377544	-0.00185
2022.17671	-0.13102	0.3394544	-0.00179
2022.17945	-0.13145	0.3398044	0.00058
2022.18219	-0.13094	0.3403844	-0.00392
2022.18493	-0.13069	0.3401644	-0.00244
2022.18767	-0.12944	0.3394244	-0.00305
2022.19041	-0.12944	0.3393344	-0.00327
2022.19315	-0.13055	0.3406644	-0.00172
2022.19589	-0.13025	0.3388344	-0.00707
2022.19863	-0.13183	0.3394844	-0.00331
2022.20137	-0.12777	0.3410944	-0.00353
2022.20411	-0.12834	0.3405544	-0.01157
2022.20959	-0.13013	0.3434144	-0.00786
2022.21233	-0.12835	0.3411844	-0.00129
2022.21507	-0.12838	0.3411344	-0.00643
2022.21781	-0.13007	0.3426844	-0.00654
2022.22055	-0.13107	0.3403944	-0.00386
2022.22329	-0.13067	0.3402844	0.00101
2022.22603	-0.13046	0.3400244	-0.00486
2022.22877	-0.129	0.3401744	-0.00202
2022.23151	-0.13057	0.3402744	0.00117
2022.23425	-0.1323	0.3425144	-0.00171
2022.23699	-0.13215	0.3418544	0.00067
2022.23973	-0.13189	0.3422744	-0.0023
2022.24247	-0.12942	0.3398944	-0.00636
2022.24521	-0.1304	0.3409044	-0.00905
2022.24795	-0.13048	0.3418044	-0.00759
2022.25068	-0.1322	0.3429744	-0.00643
2022.25342	-0.12999	0.3418144	-0.00646
2022.25616	-0.13029	0.3412244	-0.00279
2022.2589	-0.13135	0.3415844	-0.00709
2022.26164	-0.13162	0.3425944	-0.00292
2022.26438	-0.13399	0.3420044	-0.00353
2022.26712	-0.13248	0.3408944	-0.00122
2022.26986	-0.13298	0.3430944	0.00055
2022.2726	-0.13224	0.3437144	0.00557
2022.27534	-0.12916	0.3400344	-0.00307
2022.27808	-0.12963	0.3416644	-0.00314
2022.28082	-0.13088	0.3407544	-0.00484
2022.28356	-0.1307	0.3428344	-0.00806
2022.2863	-0.13263	0.3413444	-0.00408
2022.28904	-0.13097	0.3416344	-0.00549
2022.29178	-0.13308	0.3397844	-0.00256
2022.29452	-0.13312	0.3419144	-0.0053
2022.29726	-0.13336	0.3428544	-0.00003
2022.3	-0.13232	0.3423144	0.00111
2022.30274	-0.13031	0.3412544	0.00274
2022.30548	-0.13183	0.3430644	0.00209
2022.30822	-0.13052	0.3438844	0.00086
2022.33014	-0.13239	0.3439444	-0.00724
2022.33288	-0.1351	0.3400444	-0.00799
2022.33562	-0.13191	0.3424744	-0.00905
2022.33836	-0.13237	0.3437144	-0.00523
2022.3411	-0.13214	0.3414044	-0.00455
2022.34384	-0.13177	0.3448444	-0.0135
2022.34658	-0.12931	0.3440544	-0.0089
2022.34932	-0.13037	0.3447344	-0.00638
2022.35205	-0.13078	0.3445744	-0.00566
2022.35479	-0.12961	0.3437144	-0.00615
2022.35753	-0.12809	0.3429844	-0.00535
2022.36027	-0.12882	0.3440444	-0.00642
2022.36301	-0.12936	0.3442544	-0.00597
2022.36575	-0.13071	0.3445544	-0.00062
2022.42603	-0.13201	0.3440244	0.00545
2022.42877	-0.1299	0.3477144	0.00277
2022.43151	-0.13185	0.3456144	0.0064
2022.43425	-0.13045	0.3482244	-0.00123
2022.43699	-0.12943	0.3452844	0.00263
2022.43973	-0.13076	0.3473644	0.00314
2022.44247	-0.13059	0.3463444	-0.00536
2022.44521	-0.12944	0.3454144	-0.00194
2022.45068	-0.13244	0.3459644	-0.00535
2022.45342	-0.13106	0.3473444	0.00669
2022.45616	-0.13185	0.3455544	0.00504
2022.4589	-0.13094	0.3449844	0.00079
2022.46164	-0.13085	0.3480844	0.00029
2022.46438	-0.13323	0.3474544	0.00405
2022.46986	-0.13189	0.3471744	0.01085
2022.4726	-0.13107	0.3462344	0.00937
2022.47534	-0.13146	0.3480744	0.00026
2022.47808	-0.13165	0.3447644	0.01237
2022.48082	-0.13586	0.3493844	0.0146
2022.4863	-0.13064	0.3482644	0.01178
2022.49178	-0.13376	0.3490444	0.00919
2022.49452	-0.13651	0.3495344	0.00364
2022.49726	-0.13399	0.3473844	0.00328
2022.5	-0.13364	0.3498044	0.00805
2022.50548	-0.13389	0.3507044	0.00127
2022.50822	-0.13184	0.3517744	0.00092
2022.51096	-0.13202	0.3458444	0.00515
2022.5137	-0.13529	0.3499544	0.01049
2022.51644	-0.12919	0.3498544	-0.00247
2022.51918	-0.13031	0.3494544	0.00445
2022.52192	-0.13341	0.3522044	-0.00383
2022.5274	-0.1319	0.3487644	0.0001
2022.53014	-0.13214	0.3493644	0.00162
2022.53288	-0.13127	0.3511244	0.00349
2022.53562	-0.13177	0.3503644	0.00508
2022.5411	-0.13065	0.3498444	0.00546
2022.54384	-0.13183	0.3481144	0.01015
2022.54932	-0.13518	0.3500144	0.00388
2022.55205	-0.13675	0.3529044	-0.00011
2022.55479	-0.13396	0.3496944	0.00388
2022.55753	-0.13605	0.3526344	0.01503
